0.94888,-0.31522,-0.016019,0,0.31355,0.94723,-0.066639,0,0.03618,0.05821,0.99765,0,-0.076316,0.8957,-0.079882,1
0.94772,-0.31882,-0.013802,0,0.31745,0.9463,-0.061257,0,0.032591,0.053673,0.99803,0,-0.076448,0.89507,-0.079246,1
0.94962,-0.31305,-0.014977,0,0.31189,0.94863,-0.053179,0,0.030855,0.045829,0.99847,0,-0.0763,0.89421,-0.078672,1
0.95581,-0.29316,-0.021805,0,0.2921,0.95547,-0.041948,0,0.033131,0.033725,0.99888,0,-0.075865,0.89312,-0.07818,1
0.96545,-0.2588,-0.030575,0,0.25796,0.96572,-0.029013,0,0.037036,0.020124,0.99911,0,-0.075298,0.89198,-0.077743,1
0.977,-0.21019,-0.036024,0,0.20971,0.97762,-0.016441,0,0.038674,0.0085084,0.99922,0,-0.074884,0.89103,-0.077301,1
0.98817,-0.14999,-0.031902,0,0.14985,0.98869,-0.0065905,0,0.032529,0.001732,0.99947,0,-0.074787,0.8904,-0.076832,1
0.99641,-0.082046,-0.021084,0,0.082038,0.99663,-0.0012511,0,0.021115,-0.00048302,0.99978,0,-0.074984,0.89013,-0.076393,1
0.9998,-0.012431,-0.015929,0,0.012457,0.99992,0.0015739,0,0.015909,-0.001772,0.99987,0,-0.075363,0.89025,-0.076125,1
0.99822,0.054686,-0.023588,0,-0.054626,0.9985,0.0031942,0,0.023727,-0.0019,0.99972,0,-0.075755,0.89071,-0.076157,1
0.99222,0.11719,-0.041952,0,-0.1171,0.99311,0.004567,0,0.042198,0.00038105,0.99911,0,-0.07604,0.8914,-0.076499,1
0.98295,0.17288,-0.062634,0,-0.17282,0.98493,0.0063732,0,0.062792,0.0045601,0.99802,0,-0.07623,0.89228,-0.077087,1
0.97166,0.223,-0.078354,0,-0.22306,0.97477,0.0081739,0,0.0782,0.0095353,0.99689,0,-0.076253,0.89319,-0.077858,1
0.95976,0.26666,-0.087992,0,-0.26686,0.96369,0.0097109,0,0.087386,0.014161,0.99607,0,-0.076172,0.89412,-0.078722,1
0.94827,0.30337,-0.093562,0,-0.30378,0.95269,0.010244,0,0.092243,0.018708,0.99556,0,-0.075994,0.89495,-0.079585,1
0.93803,0.33261,-0.097346,0,-0.33326,0.94278,0.0099958,0,0.095101,0.023066,0.9952,0,-0.075768,0.89574,-0.080433,1
0.9293,0.35511,-0.1015,0,-0.35616,0.93439,0.0081569,0,0.097738,0.02857,0.9948,0,-0.075446,0.89637,-0.081235,1
0.92267,0.37106,-0.10483,0,-0.3726,0.92798,0.0051745,0,0.099203,0.034287,0.99448,0,-0.075029,0.89686,-0.082002,1
0.91929,0.38017,-0.10182,0,-0.38206,0.92414,0.0010279,0,0.094484,0.037956,0.9948,0,-0.074476,0.8972,-0.082762,1
0.91912,0.38414,-0.087483,0,-0.38591,0.92253,-0.0037211,0,0.079276,0.037181,0.99616,0,-0.073788,0.8974,-0.083522,1
0.92104,0.38459,-0.061405,0,-0.3858,0.92254,-0.0088114,0,0.05326,0.031806,0.99807,0,-0.072898,0.89743,-0.084329,1
0.9234,0.38269,-0.02973,0,-0.3832,0.92357,-0.01357,0,0.022265,0.023923,0.99947,0,-0.071887,0.89738,-0.085152,1
0.92482,0.3804,-0.0025314,0,-0.38038,0.92466,-0.017885,0,-0.0044628,0.017503,0.99984,0,-0.070846,0.8973,-0.085964,1
0.92508,0.37946,0.015558,0,-0.37909,0.92509,-0.022386,0,-0.022887,0.014811,0.99963,0,-0.06987,0.89728,-0.086741,1
0.92444,0.38044,0.025866,0,-0.3798,0.92469,-0.02666,0,-0.03406,0.014822,0.99931,0,-0.069089,0.8974,-0.08745,1
0.92356,0.38194,0.033959,0,-0.38101,0.92406,-0.030701,0,-0.043106,0.015416,0.99895,0,-0.068497,0.89768,-0.088116,1
0.92357,0.38166,0.036826,0,-0.38099,0.92426,-0.024172,0,-0.043262,0.0082945,0.99903,0,-0.068134,0.89815,-0.088728,1
0.92298,0.38055,0.057349,0,-0.37978,0.92476,-0.0243,0,-0.062281,0.00064825,0.99806,0,-0.068007,0.89882,-0.089285,1
0.92181,0.37732,0.088868,0,-0.3768,0.92601,-0.023133,0,-0.091021,-0.012161,0.99577,0,-0.068098,0.89963,-0.08977,1
0.92076,0.37174,0.11839,0,-0.37161,0.92808,-0.023987,0,-0.11879,-0.021907,0.99268,0,-0.068253,0.90048,-0.090217,1
0.92239,0.36136,0.13644,0,-0.36098,0.93214,-0.028339,0,-0.13743,-0.023114,0.99024,0,-0.06833,0.90128,-0.090681,1
0.92858,0.34249,0.14299,0,-0.34114,0.93938,-0.034595,0,-0.14617,-0.016657,0.98912,0,-0.06825,0.90198,-0.091187,1
0.9374,0.3164,0.14552,0,-0.31382,0.9486,-0.040935,0,-0.15099,-0.0072958,0.98851,0,-0.068001,0.90249,-0.091698,1
0.94797,0.28466,0.14252,0,-0.28096,0.95862,-0.045884,0,-0.14968,0.0034552,0.98873,0,-0.067677,0.90272,-0.092082,1
0.95928,0.24908,0.13317,0,-0.24453,0.96836,-0.049797,0,-0.14136,0.015205,0.98984,0,-0.067443,0.9026,-0.09218,1
0.96974,0.21083,0.12314,0,-0.20571,0.97717,-0.053088,0,-0.13152,0.02615,0.99097,0,-0.067333,0.90212,-0.091955,1
0.9786,0.17094,0.11455,0,-0.16539,0.98461,-0.056395,0,-0.12243,0.036243,0.99182,0,-0.067386,0.9014,-0.091464,1
0.98579,0.13027,0.10602,0,-0.1245,0.99044,-0.059379,0,-0.11274,0.045336,0.99259,0,-0.067546,0.90058,-0.090809,1
0.99138,0.088848,0.096254,0,-0.083127,0.99461,-0.061914,0,-0.10124,0.053379,0.99343,0,-0.06779,0.89974,-0.090076,1
0.99517,0.047557,0.085877,0,-0.042144,0.99707,-0.063783,0,-0.088659,0.059856,0.99426,0,-0.068102,0.89899,-0.089332,1
0.99708,0.0070489,0.07601,0,-0.0021048,0.99789,-0.064931,0,-0.076307,0.064581,0.99499,0,-0.068475,0.89836,-0.088611,1
0.99723,-0.032751,0.066843,0,0.037145,0.99716,-0.065589,0,-0.064504,0.06789,0.99561,0,-0.068899,0.89789,-0.087951,1
0.99577,-0.071809,0.057319,0,0.07552,0.99499,-0.065436,0,-0.052333,0.069488,0.99621,0,-0.069388,0.89761,-0.087365,1
0.99285,-0.10986,0.046724,0,0.11275,0.99151,-0.064713,0,-0.039218,0.069519,0.99681,0,-0.069948,0.89747,-0.08682,1
0.98862,-0.14624,0.035293,0,0.14827,0.98687,-0.064042,0,-0.025464,0.068546,0.99732,0,-0.070549,0.8974,-0.08628,1
0.98317,-0.18121,0.023351,0,0.18235,0.98117,-0.063711,0,-0.011366,0.066897,0.9977,0,-0.071215,0.89736,-0.085697,1
0.97684,-0.21358,0.012617,0,0.21395,0.97479,-0.063293,0,0.0012184,0.064527,0.99792,0,-0.071908,0.89731,-0.085082,1
0.97006,-0.24283,0.0048393,0,0.24265,0.96805,-0.063286,0,0.010683,0.062565,0.99798,0,-0.07256,0.89721,-0.08445,1
0.96332,-0.26835,0.0010032,0,0.26788,0.96139,-0.063074,0,0.015961,0.061029,0.99801,0,-0.073135,0.89704,-0.083827,1
0.95685,-0.2906,0.00096568,0,0.29009,0.95497,-0.062363,0,0.0172,0.059951,0.99805,0,-0.073708,0.89687,-0.083194,1
0.95258,-0.30426,0.003361,0,0.3039,0.9508,-0.060245,0,0.015135,0.05841,0.99818,0,-0.07397,0.89633,-0.082553,1
